FID_1,X,Y,ID,Cd,Pb,Cr,SIGLE_PEDO,region_etm,GS
409,238401,153664,02/LA00951,,32.1441441441,14.9191919192,Aba1,6,9
654,237838,152974,03/LA01232,,18.5982142857,31.0808080808,Aba1,6,9
511,224562,137188,02/LA04725,,32.1441441441,31.0808080808,Aba1,6,9
473,214050,132070,02/LA04323,,40.2522522523,45.2222222222,Aca0,6,9
544,214043,133536,02/LA05640,,41.1531531532,30.0707070707,Ada0,6,9
512,221460,135511,02/LA04727,,45.6576576577,39.1616161616,Ada1,6,9
522,198111,136374,02/LA04942,,35.7477477477,19.9696969697,AIa0,6,9
584,225309,137389,02/LA06303,,25.8378378378,21.9898989899,AFp,6,9
510,223526,149318,02/LA04724,,33.045045045,24.0101010101,Aba1,2,4
509,215151,149590,02/LA04723,,23.1351351351,28.0505050505,Aba1,2,4
655,238418,160638,03/LA01233,,17.7053571429,30.0707070707,Aba0,2,4
695,234866,156634,03/LA03347,,29.3125,31.0808080808,Aba1,2,4
546,197143,158676,02/LA05642,,20.4324324324,23,Aba1,2,4
455,239295,161200,02/LA03000,,25.8378378378,20.9797979798,Aba1,2,4
656,235288,162021,03/LA01236,,18.5982142857,30.0707070707,Aba1,2,4
513,224175,149256,02/LA04728,,34.8468468468,32.0909090909,Abp(c),2,4
583,237998,161142,02/LA06301,,26.7387387387,21.9898989899,gAba2_3,2,4
293,235250,123700,00980E,,,57.7010309278,GbBKf2,10,22
545,217155,132605,02/LA05641,,42.0540540541,32.0909090909,Ada0,8,9
581,229896,125746,02/LA06299,,26.7387387387,27.0404040404,ADa1,8,9
580,221694,132805,02/LA06298,,29.4414414414,25.0202020202,aGbap2,8,14
290,235845,123552,00980A,,,36.8762886598,Aca0,12,25
291,235801,123632,00980B,,,41.618556701,Aca0,12,25
292,235707,123686,00980C,,,40.8969072165,Aca0,12,25
1116,247408,114309,108A,0.879000003,,23.6663551402,Gbbfi4,13,28
1367,258437,108532,113A,1.129600031,,36.4494400187,Gbbfi2,13,28
1410,268195,145504,115A,0.324600006,,22.7604676729,Gbbr2,9,25
824,240142,149614,100_ThBailleux,,,35.363388785,GbBf0_1,7,15
865,240142,149614,101_ThBailleux,,,,GbBf0_1,7,15
886,240142,149614,102_ThBailleux,,,,GbBf0_1,7,15
968,240142,149614,103_ThBailleux,,,,GbBf0_1,7,15
1000,240142,149614,104_ThBailleux,,,,GbBf0_1,7,15
1029,240142,149614,105_ThBailleux,,,,GbBf0_1,7,15
1056,240142,149614,106_ThBailleux,,,,GbBf0_1,7,15
1082,240142,149614,107_ThBailleux,,,,GbBf0_1,7,15
1107,240142,149614,108_ThBailleux,,,,GbBf0_1,7,15
1117,240142,149614,109_ThBailleux,,,,GbBf0_1,7,15
1149,240142,149614,110_ThBailleux,,,,GbBf0_1,7,15
1225,240142,149614,111_ThBailleux,,,,GbBf0_1,7,15
1295,240142,149614,112_ThBailleux,,,,GbBf0_1,7,15
1327,240142,149614,113_ThBailleux,,,,GbBf0_1,7,15
1369,240142,149614,114_ThBailleux,,,,GbBf0_1,7,15
1401,240142,149614,115_ThBailleux,,,,GbBf0_1,7,15
1411,240142,149614,116_ThBailleux,,,,GbBf0_1,7,15
791,211300,141200,070808 07309,,,25.9292035398,Aba1,6,9
792,211300,141200,070808 07310,,,27.0796460177,Aba1,6,9
789,206100,135100,070808-07317,,,26.017699115,Aba1,6,9
790,206100,135100,070808-07318,,,25.7522123894,Aba1,6,9
864,197052,134396,101_ALienard,1.469618,51.602539,26.7819814332,Abp(c),6,9
823,218535,139331,10_ThBailleux,,,14.5093962617,GbBf2,6,13
1147,218535,139331,11_ThBailleux,,,18.9894953271,GbBf2,6,13
1237,2e+05,139800,11101/R,,25.8,21.412371134,xADp2_3,6,9
1238,2e+05,139800,11101/S,,27.2,19.6597938144,xADp2_3,6,9
820,218638,139292,1_ThBailleux,22.94082,,,OX,6,43
1128,219750,147200,10942/B,,40.8,21,Aba,2,4
1129,219750,147200,10942/C,,37.1,22.3402061856,Aba,2,4
1130,219750,147200,10942/D,,41.7,24.9175257732,Aba,2,4
1131,219750,147200,10942/E,,40.2,25.7422680412,Aba,2,4
1132,219750,147200,10942/F,,37.9,24.0927835052,Aba,2,4
1127,221500,150300,10942/A,,38,22.6494845361,Aba1,2,4
1242,196513,157762,11111,,11.4553571429,,Aba1,2,4
701,239530,160172,03/LA03355,,41.8125,40.1717171717,Aba1,2,4
696,227621,154609,03/LA03348,,26.6339285714,32.0909090909,Abp(c),2,4
700,240480,159235,03/LA03354,,32.8839285714,31.0808080808,Aba1,2,4
702,240291,159041,03/LA03357,,43.5982142857,40.1717171717,Aba1,2,4
703,240001,159276,03/LA03358,,39.1339285714,38.1515151515,Aba1,2,4
704,239711,159237,03/LA03359,,39.1339285714,41.1818181818,Aba1,2,4
705,239667,159059,03/LA03360,,40.9196428571,36.1313131313,Aba1,2,4
698,236420,161951,03/LA03352,,28.4196428571,34.1111111111,Aba1,2,4
821,216822,153406,10-Mar,,28.4,30.0707070707,AbB2,2,4
786,221450,148300,070808-07311,,,33.8053097345,Abp,2,4
787,221450,148300,070808-07312,,,33.4513274336,Abp,2,4
788,221450,148300,070808-07313,,,28.3185840708,Abp,2,4
749,240664,158617,03/LA3356,,41.8125,37.1414141414,Gba,2,5
819,242679,159694,1-Mar,,46.5818181818,30.0707070707,Abp0(1),2,43
1590,252075,122250,122A,1.485333316,41.6836726939,27.03270041,Gbbfi2,13,28
1562,254141,134551,121A,,,24.8742063738,Gbbr4,9,25
1627,262000,156500,124606,,62.3482142857,21.4848484848,ADa,7,9
1610,262000,155800,123806,,63.6875,23,AIa,7,9
1612,262000,155800,123906,,59.6696428571,24.0101010101,AIa,7,9
1616,262000,155800,124006,,52.5267857143,21.9898989899,AIa,7,9
1953,240341,149665,136_ThBailleux,,,,GbBf4,7,15
1986,240341,149665,137_ThBailleux,,,,GbBf4,7,15
2043,240341,149665,138_ThBailleux,,,44.4895738318,GbBf4,7,15
1435,240142,149614,117_ThBailleux,,,,GbBf0_1,7,15
1459,240142,149614,118_ThBailleux,,,,GbBf0_1,7,15
1484,240142,149614,119_ThBailleux,,,,GbBf0_1,7,15
1523,240142,149614,120_ThBailleux,,,,GbBf0_1,7,15
1553,240142,149614,121_ThBailleux,,,,GbBf0_1,7,15
1565,240142,149614,122_ThBailleux,,,,GbBf0_1,7,15
1593,240142,149614,123_ThBailleux,,,,GbBf0_1,7,15
1615,240142,149614,124_ThBailleux,,,,GbBf0_1,7,15
1637,240142,149614,125_ThBailleux,,,31.4474130841,GbBf0_1,7,15
1659,240142,149614,126_ThBailleux,,,,GbBf0_1,7,15
1693,240142,149614,127_ThBailleux,,,33.7863196262,GbBf0_1,7,15
1722,240142,149614,128_ThBailleux,,,,GbBf0_1,7,15
1765,240142,149614,129_ThBailleux,,,,GbBf0_1,7,15
1780,240142,149614,130_ThBailleux,,,,GbBf0_1,7,15
1808,240142,149614,131_ThBailleux,,,,GbBf0_1,7,15
1830,240142,149614,132_ThBailleux,,,,GbBf0_1,7,15
1851,240142,149614,133_ThBailleux,,,,GbBf0_1,7,15
1878,240142,149614,134_ThBailleux,,,,GbBf0_1,7,15
1925,240142,149614,135_ThBailleux,,,43.5358261682,GbBf0_1,7,15
2074,240104,149487,139_ThBailleux,,,,GbBf0_1,7,15
2100,240104,149487,140_ThBailleux,,,34.7261383178,GbBf0_1,7,15
2137,240104,149487,141_ThBailleux,,,,GbBf0_1,7,15
1858,236482,139488,133310,,42.02,19.13,Aba,6,9
2084,210486,132110,139411,0.81,32.4144144144,19.07,ADa0,6,9
1972,209959,129941,136610,,26.3,15.68,ADa0,6,9
2076,210154,130098,139111,0.74,27.8198198198,24,ADa0,6,9
2082,211154,130573,139311,0.81,36.6666666667,35.52,aGhxr2,6,10
1520,218535,139331,12_ThBailleux,,,,GbBf2,6,13
1778,218535,139331,13_ThBailleux,,,,GbBf2,6,13
2096,218535,139331,14_ThBailleux,,,,GbBf2,6,13
1482,279509,115279,118A,0.720000044,21.2755094286,54.49619836,Gbbfi0_1,16,31
1840,231750,124625,132605,,33.7767857143,50,Gbap4,10,21
1842,231750,124625,132705,,37.3482142857,52,Gbap4,10,21
1955,218593,122537,136010,,18.42,31.85,(x)Aba,8,9
1963,227423,133073,136211,0.74,26.9009009009,26.02,(x)Aba,8,9
1966,227423,133073,136311,0.87,28.990990991,19.52,(x)Aba,8,9
1968,227423,133073,136411,0.71,27.2882882883,24.67,(x)Aba,8,9
1959,228143,133733,136111,0.66,29.8918918919,33.66,(x)Aba,8,9
1894,227721,132923,134410,,24.87,16.5,(x)Aba,8,9
1899,229122,128865,134610,,20.22,32.19,A-Gbp1,8,9
1962,218357,122503,136210,,25.05,48.71,(x)ADa,8,9
2030,231089,129235,137810,,23.49,33.5,Aba1,8,9
1969,218579,122105,136511,0.62,27.7297297297,26.77,A-Gbp1,8,9
1973,218579,122105,136611,0.58,25.1621621622,29.11,A-Gbp1,8,9
1977,218579,122105,136711,0.49,23.7927927928,26.71,A-Gbp1,8,9
2126,222729,123303,140711,0.57,22.7297297297,27.66,Aba1,8,9
2130,222729,123303,140811,0.58,23.7387387387,37.52,Aba1,8,9
1868,227688,133819,133710,,24.96,14.64,Aba0,8,9
1909,229005,128802,134710,,23.87,26.02,ADa0,8,9
1956,228057,134164,136011,0.59,26.4684684685,27.77,ADa1,8,9
1559,212815,127224,121902,,25,25.0202020202,aGbap4,8,14
1570,212815,127224,122102,,22,27.0404040404,aGbap4,8,14
1573,212815,127224,122202,,22,26.0303030303,aGbap4,8,14
1929,231268,130443,135211,0.82,33,26.77,Gbap4,8,14
1931,231268,130443,135311,0.74,28.4774774775,34.49,Gbap4,8,14
1933,231268,130443,135411,0.72,26.4504504504,41.59,Gbap4,8,14
1838,230750,125250,132405,,25.7410714286,39,Gbap2,8,14
1839,230750,125125,132505,,24.8482142857,28,Gbap2,8,14
1918,229188,128403,134810,,24.83,35.52,GbBK2,8,19
1635,257441,116481,124A,1.18479995733,29.4387747347,37.58730164,fGbbr2,14,29
1550,264224,136223,120A,0.859400005,,20.1434579439,Gbbf2,14,29
1432,267509,130624,116A,1.693333374,,29.6049528879,Gbbr2,14,29
2575,254495,108601,153610,,34.81,31.18,Gbbfb2,13,28
2662,242090,142449,157_ThBailleux,48.35514,,,Gbbfp4,7,16
2692,242090,142449,158_ThBailleux,41.75982,,,Gbbfp4,7,16
2728,242090,142449,159_ThBailleux,,,44.3731121495,Gbbfp4,7,16
2612,198915,134753,155_ALienard,2.065187,51.510998,32.1733134681,Aba1,6,9
2609,209761,132443,154913,,35.5675675676,,ADa0,6,9
2614,209761,132443,155013,,62.8918918919,,ADa0,6,9
2617,209761,132443,155113,,55.6396396396,,ADa0,6,9
2888,201200,139800,1627170,,27,28.0530973451,Ada1,6,9
2661,198515,134567,157_ALienard,2.685634,62.932132,23.9800046564,ADa1,6,9
2727,199482,134306,159_ALienard,3.224593,82.319989,31.8221215335,ADa1,6,9
2562,198689,134905,153_ALienard,2.771392,62.951166,31.9741476798,ADp,6,9
2820,199616,134735,162_ALienard,3.027714,75.723387,36.4468311862,ADp,6,9
2462,218535,139331,15_ThBailleux,,,,GbBf2,6,13
2760,218535,139331,16_ThBailleux,,,,GbBf2,6,13
2949,200400,135400,1639050,,60,25.3982300885,GbBf2,6,13
2691,199192,134536,158_ALienard,3.431273,91.743525,31.1895618426,GbBt2,6,12
2797,199564,134622,161_ALienard,3.361358,76.409899,30.4863577251,rAba2,6,9
2633,198709,134414,156_ALienard,2.729648,63.495594,38.4864800433,uADa2,6,9
2579,198739,134844,154_ALienard,1.966969,57.998548,30.7218320442,uADa2,6,9
2761,199497,134399,160_ALienard,3.191353,84.388301,33.8337792005,uADa2,6,9
2531,216480,150027,151703,,35.5625,25,Aba1,2,4
2970,198800,147200,1639099,,19,18.3185840708,Aba0,2,4
2887,203800,142400,1627167,,25,29.8230088496,Aba1,2,4
2528,216019,149293,151603,,17.7053571429,11,Abp(c),2,4
2758,217025,125443,16-Mar,,23.8545454545,28.0505050505,(x)ADa,8,9
2673,230997,129297,157413,,27.6666666667,,Aba1,8,9
2677,230997,129297,157513,,37.8468468468,,Aba1,8,9
2689,228273,133397,157913,,29.6036036036,,Aba1,8,9
2695,228273,133397,158013,,30.7297297297,,Aba1,8,9
2669,217600,130800,1574,,29.4732142857,28.0505050505,Aba1,8,9
2674,217600,130800,1575,,36.9017857143,31.2828282828,Aba1,8,9
2678,217600,130800,1576,,25.6964285714,31.7373737374,Aba1,8,9
2681,217600,130800,1577,,30.4732142857,27.7272727273,Aba1,8,9
2684,217600,130800,1578,,31.6339285714,30.7070707071,Aba1,8,9
2687,217600,130800,1579,,28.8660714286,31.4646464646,Aba1,8,9
2693,217600,130800,1580,,28.1517857143,29.2424242424,Aba1,8,9
2696,217600,130800,1581,,29.2232142857,28.9898989899,Aba1,8,9
2698,217600,130800,1582,,28.2232142857,30.8080808081,Aba1,8,9
2700,217600,130800,1583,,27.3035714286,40.303030303,Aba1,8,9
2498,212313,125951,150709,,30.75,58.3636363636,Aba1,8,9
2718,218400,132000,1588,,27.2857142857,29.9797979798,Ada1,8,9
2729,218400,132000,1590,,30.0982142857,30.1818181818,Ada1,8,9
2735,218400,132000,1591,,26.3482142857,31.303030303,Ada1,8,9
2664,227852,129929,157013,,29.5315315315,,GbBfp2,8,14
3069,199877,134495,166_ALienard,3.032257,74.347834,29.8418001485,Aba1,6,9
3166,198716,135071,169_ALienard,1.510135,50.810791,19.7914551528,Abp0_1,6,9
3195,209832,130096,16A1960,,78.1,26.7731958763,ADa0,6,9
3585,223081,145366,18-Mar,,51.1272727273,26.0303030303,Ada1,6,9
3270,218535,139331,17_ThBailleux,,,,GbBf2,6,13
3587,218535,139331,18_ThBailleux,,,,GbBf2,6,13
3586,198136,133983,18_ALienard,3.583122,94.984805,28.7516398751,GbBt2,6,12
3039,199961,134009,165_ALienard,3.597596,98.932215,27.5850474251,GbBt4,6,12
3149,198602,134973,168_ALienard,1.773465,54.94684,30.4345057261,uADa2,6,9
3119,209412,152738,166A,0.720000044,19.9489795918,36.72569836,AbB2,2,4
3038,204082,144600,164A,0.761066628,19.8469383878,29.50979959,ADp0_1,2,4
3068,197666,154718,165A,0.49786667867,17.7040808571,21.43229959,wLba2_3,2,3
3664,216466,127126,181904,,29.87,31.2767857143,Aba1,8,9
3671,216466,127126,182004,,29.87,31.2767857143,Aba1,8,9
3268,217303,125725,17-Mar,,24.7636363636,26.0303030303,Aba1,8,9
3661,217303,125725,181804,,29.87,31.2767857143,Aba1,8,9
3577,224776,128525,179814,,25.4954954955,,Ada0,8,9
3583,224776,128525,179914,,23.7567567568,,Ada0,8,9
3591,224776,128525,180014,,23.4144144144,,Ada0,8,9
4186,261650,158300,19993/55622,,49.3090909091,26.0303030303,AFp,7,9
4238,268700,151900,20013/13917,,35.7477477477,30.0707070707,GbBK2,7,17
3815,211279,140678,186702,,34,23,Aba1,6,9
3818,211279,140678,186802,,29,23,Aba1,6,9
3823,211279,140678,186902,,40,20.9797979798,Aba1,6,9
3830,211279,140678,187002,,31,24.0101010101,Aba1,6,9
3835,211279,140678,187102,,39,21.9898989899,Aba1,6,9
3856,197440,134085,188_ALienard,0.856649,29.739871,24.1292934969,Aba(b)1,6,9
3987,197882,134634,192_ALienard,1.700285,52.527874,33.1751713608,Abp(c),6,9
4491,205583,135325,2005072278,,,25.3982300885,Aba1,6,9
4418,205050,135200,2005 44608,,,31.1504424779,Abp,6,9
4492,206405,136817,2005072279,,,23.982300885,Abp(c),6,9
3829,197559,134123,187_ALienard,2.171268,58.806574,28.0288411197,Abp(c),6,9
3926,223081,145366,19-Mar,,42.0363636364,29.0606060606,Ada1,6,9
3929,198035,135328,190_ALienard,1.98579,65.812776,23.1013020372,ADa0,6,9
3962,198023,134620,191_ALienard,2.149041,59.314914,26.3340111129,ADp(c),6,9
4493,205898,134832,2005072280,,,18.7610619469,ADp(c),6,9
3800,197656,133643,186_ALienard,3.778731,121.145439,31.3478223864,fAbB2,6,9
3928,218535,139331,19_ThBailleux,,,,GbBf2,6,13
4195,218535,139331,20_ThBailleux,,,,GbBf2,6,13
3927,197943,133815,19_ALienard,2.413136,85.344909,25.4028617422,GbBt2,6,12
4194,197626,133862,20_ALienard,2.347207,85.269455,37.0651893187,GbBt2,6,12
3891,198059,134147,189_ALienard,2.443574,67.329901,28.4608481377,uADa2,6,9
4189,225150,142100,2.01E+15,,20,31.2809917355,Abpy,6,43
4192,218638,139292,2_ThBailleux,,,25.6630205607,OX,6,43
4446,269860,103485,2005064134,,,51.0619469027,Gbbfi2,16,31
4130,198536,149494,197A,0.54640005467,15.2551016531,25.3095,Aba1,2,4
4459,231234,158904,2005071094,,,29.1150442478,Aba1,2,4
4460,231234,158904,2005071095,,,33.2743362832,Aba1,2,4
4475,231234,158904,2005071110,,,25.1327433628,Aba1,2,4
4476,231234,158904,2005071111,,,25.3982300885,Aba1,2,4
4477,231234,158904,2005071112,,,29.4690265487,Aba1,2,4
4478,231234,158904,2005071113,,,27.4336283186,Aba1,2,4
4479,231234,158904,2005071114,,,23.0088495575,Aba1,2,4
4480,231234,158904,2005071115,,,23.185840708,Aba1,2,4
4461,234364,156786,2005071096,,,30.5309734513,Aba1,2,4
4462,234364,156786,2005071097,,,25.4867256637,Aba1,2,4
4463,234364,156786,2005071098,,,26.1061946903,Aba1,2,4
4353,239067,159983,2003102698,,27.7297297297,36.1946902655,Aba1,2,4
4452,239286,161186,20050701797,,,22.5663716814,Aba1,2,4
4352,239053,159445,2003102697,,31.0630630631,31.8584070796,Aba1,2,4
4388,239450,159600,200434897,,,31.3274336283,Aba1,2,4
4356,224837,155601,2003121674,,31.6936936937,26.1061946903,Abp(c),2,4
4193,223037,148240,20-Mar,,38.4,21.9898989899,Abp,2,4
4355,234177,156269,2003121673,,33.2252252252,28.7610619469,AbB2,2,4
4376,233917,161783,2004010134,,,9.44247787611,AbB,2,4
3863,215250,149250,188205,,23.0625,23,Abp0,2,4
3867,215250,149250,188305,,27.5267857143,33,Abp0,2,4
3871,215250,149250,188405,,24.8482142857,29,Abp0,2,4
4464,222945,156245,2005071099,,,30,Abp0_1,2,4
4465,222945,156245,2005071100,,,26.2831858407,Abp0_1,2,4
4466,222945,156245,2005071101,,,28.6725663717,Abp0_1,2,4
4467,222945,156245,2005071102,,,26.4601769912,Abp0_1,2,4
4208,236500,155800,20003/10934,,33.8545454545,25.4958677686,Abp0,2,4
4259,236600,156100,200202/04324,,41.1531531532,37.1414141414,Abp0,2,4
4453,223937,154469,20050701798,,,27.4336283186,Abp0_1,2,4
4454,223937,154469,20050701799,,,32.7433628319,Abp0_1,2,4
4455,223937,154469,20050701800,,,29.0265486726,Abp0_1,2,4
4188,196309,150314,2-Mar,,22.9454545455,46.2323232323,gLAx2_3,2,3
4377,240820,158563,2004021752,,,31.7699115044,Aba1,2,43
4387,240800,159300,200434896,,,33.4513274336,AbB,2,43
4138,220045,121753,198210,,27.13,33.76,A-Gba,8,9
4155,217206,127587,198910,,23.25,26.51,Aba1,8,9
4168,217959,132512,199413,,42.027027027,,ADp,8,9
4214,220451,129678,20005090658,,,39.1150442478,Gbax2,8,19
4172,218797,133202,199613,,55.1531531532,,Gbap2,8,14
4184,218992,133390,199913,,36.9369369369,,Gbap2,8,14
4170,218052,132915,199513,,42.045045045,,Gbap4,8,14
4150,220997,127359,198710,,23.92,32.96,GbBK2,8,19
4094,224937,120970,195A,0.720000044,18.0102044694,48.03419836,Gbbp4,8,14
4615,263300,147400,2006 60783/B,0.98,,34.3263888889,A-GDp1,7,9
5099,252021,156463,206A,1.87214809333,53.2142841531,28.5405,Gbax6,7,18
5194,259674,153566,209A,2.36681475733,83.0102071939,28.64820041,Gbax0_1,7,18
5104,262990,160365,207A,3.43392591467,194.234697041,27.24809918,Gbbf4,7,15
4661,238400,153650,200660783/G,1.05,,26.6180555556,Aba1,6,9
4662,238400,153650,200660783/H,0.88,,34.2569444444,Aba1,6,9
4692,205700,136100,200770791A,0.76,,,Aba1,6,9
4876,226900,142100,2008730000000000bis,,22,31.3636363636,A-GDB,6,9
4574,205550,136000,200544610,,,31.7699115044,Aba1,6,9
4821,207600,136500,2008119796,,76,23.0165289256,Aba1,6,9
4601,206500,136350,200572279,,,23.982300885,Aba1,6,9
4514,204806,136262,2005074311,,,29.203539823,AbB,6,9
4515,204806,136262,2005074312,,,28.6725663717,AbB,6,9
4869,199600,139700,2008130902,,24,31.2809917355,ADa1,6,9
4573,205200,135300,200544607,,,31.8584070796,ADa1,6,9
4694,224100,138200,2007713831,0.78,,,Aha0,6,9
4998,226723,134332,204516,,,,GbBr4,6,10
4544,269400,103350,2005083086,,,33.982300885,Gbbfi2,16,31
4687,270300,102550,2007 70793,0.41,,,Gbbfi2,16,31
4763,223500,148200,2008108580,,46,23.0165289256,Aba1,2,4
4764,223500,148200,2008108581,,46,24.6694214876,Aba1,2,4
4559,235298,158488,2005102797,,,38.0530973451,Aba1,2,4
5178,238605,163250,208A,1.17359999067,18.520408551,42.21840082,Aba1,2,4
5068,236687,157054,205A,1.59919996267,33.1122464592,32.8485,AbB2,2,4
4663,236700,156300,200660783/I,1.1,,29.2569444444,AbB2,2,4
4558,234424,161836,2005102796,,,39.1150442478,Abp,2,4
4556,234573,161430,2005102794,,,38.1415929204,Gba,2,5
4889,232700,121700,200881262T,0.49,,32.9587628866,Aba1,10,24
4882,233900,123900,200881262J,0.53,,29.7628865979,GbBK4,10,22
4883,233900,123900,200881262k,1.25,,50.587628866,GbBK4,10,22
5183,219596,121934,209116,,,,(x)ADa,8,9
5185,217492,121227,209216,,,,Aba1,8,9
5014,214400,122570,20511,0.74,23.0540540541,43.28,aGbap4,8,14
5074,214800,123000,20611,0.76,26.5585585586,29.48,Gbap4,8,14
5187,218207,119382,209316,,,,GbBK2,8,19
5189,218207,119382,209416,,,,GbBK2,8,19
5123,220761,122012,208514,,22.2342342342,,GbBkf4,8,19
5125,220761,122012,208614,,23.3153153153,,GbBkf4,8,19
5128,220761,122012,208714,,25.7837837838,,GbBkf4,8,19
5131,220761,122012,208814,,28.8468468468,,GbBkf4,8,19
4614,270400,120100,2006 60328/A,0.56,,,Gbbfi3(r),14,29
5914,274446,151843,237A,0.519200004,,28.9003745981,uGix2,9,25
5235,263762,151921,210A,2.04222220267,124.642863367,27.57120041,Aba,7,9
5293,248850,143423,211A,2.474666704,47.1938783265,26.49420041,GbBK2,7,17
5712,198359,135246,228_ALienard,2.434191,123.33921,27.9392651714,Aba0,6,9
5353,226600,139200,21258A,,41.8,35.5752212389,A-Gdp(c),6,9
5354,226600,139200,21258B,,48.2,32.6548672566,A-Gdp(c),6,9
5355,226600,139200,21258C,,33.3,37.4336283186,A-Gdp(c),6,9
5791,211810,137652,233203,,46.2767857143,27,Aba1,6,9
5312,199850,139750,21235E,,25.2,36.9911504425,AbB,6,9
5313,199850,139750,21235F,,24.4,40.9734513274,AbB,6,9
5563,203450,138925,21873A,,24.6,19.8230088496,AbB,6,9
5564,203450,138925,21873B,,30.1,19.6460176991,AbB,6,9
5445,224400,146300,21354D,,16.9,25.3097345133,Aba1,6,9
5444,224100,146500,21354A,,16.7,24.3362831858,Aca,6,9
5838,222657,136066,235303,,31.9910714286,36,Aca1,6,9
5793,209209,130034,233303,,23.9553571429,21,ADa0,6,9
5795,209083,129841,233403,,26.6339285714,24,ADa0,6,9
5435,199100,139900,21334/A,,22.7,31.5044247788,Ada1,6,9
5569,199050,134977,219_ALienard,2.619301,77.211704,30.2611653769,ADp,6,9
5579,199298,134683,220_ALienard,2.711494,79.006157,31.7802001287,ADp,6,9
5630,199893,138158,222A,1.07466670667,23.0102040816,31.12529959,AIa1,6,9
5552,199018,134919,218_ALienard,2.011444,64.008852,26.9728659838,fAba2,6,9
5197,218535,139331,21_ThBailleux,20.77128,,,GbBf2,6,13
5578,218529,139317,22_ThBailleux,,,44.2175719626,GbBf2,6,13
5741,218529,139317,23_ThBailleux,71.3235,,,GbBf2,6,13
5577,198395,134187,22_ALienard,3.784271,91.710551,19.8171440195,GbBt2,6,12
5306,226723,134301,212213,,44.009009009,,GbBr4,6,10
5196,197605,133939,21_ALienard,2.614148,85.148002,36.1796939294,GbBt4,6,12
5740,197942,134248,23_ALienard,2.637406,77.666712,29.3215232676,Ghxt2,6,12
5390,220600,147575,21272/S,,34.8,32.7433628319,Aba1,2,4
5391,220600,147575,21272/T,,30.8,32.1238938053,Aba1,2,4
5555,209500,149300,21801/A,,24.6,18.7610619469,Aba1,2,4
5556,209500,149300,21801/B,,11.8,20.8849557522,Aba1,2,4
5277,229000,153825,21195A,,41,23.8053097345,Aba1,2,4
5278,227900,154800,21195B,,33.9,25.3097345133,Aba1,2,4
5340,224950,148450,21239W,,42.3,35.3097345133,Aba1,2,4
5334,223500,148200,21239Q,,33.5,38.3185840708,Aba1,2,4
5335,223500,148200,21239R,,46.9,32.9203539823,Aba1,2,4
5336,223500,148200,21239S,,31.6,38.3185840708,Aba1,2,4
5388,215250,144050,21272/P,,33.4,24.7787610619,Aba1,2,4
5423,213700,143650,21311E,,31.1,24.2477876106,Aba1,2,4
5625,196513,157762,22222,,17.7053571429,,Aba1,2,4
5482,208800,155850,21543C,,35,24.7787610619,Abp(c),2,4
5436,215550,143900,21334/C,,28.4,31.4159292035,Aba1,2,4
5437,215550,143900,21334/D,,31.5,31.3274336283,Aba1,2,4
5438,215550,143900,21334/E,,28.6,31.7699115044,Aba1,2,4
5389,220800,146700,21272/R,,36.9,24.9557522124,Aba1,2,4
5440,223650,147100,21334B,,34,35.2212389381,Abp,2,4
5329,223900,156800,21239G,,25.8,34.9557522124,Abp0_1,2,4
5557,207550,147350,21801/C,,15.3,18.9380530973,Abp,2,4
5195,215941,151987,21-Mar,,27.4909090909,28.0505050505,Abp(c),2,4
5327,229500,154800,21239E,,24.6,44.4247787611,Abp(c),2,4
5328,229500,154800,21239F,,27.8,34.8672566372,Abp(c),2,4
5338,223300,147250,21239U,,36.2,47.7876106195,Gbax2,2,5
5339,223300,147250,21239V,,29.4,48.7610619469,Gbax2,2,5
5326,227500,154500,21239B,,34.5,37.9646017699,Aba1,2,4
5333,227500,154500,21239N,,30.6,34.4247787611,Aba1,2,4
5331,224400,147900,21239K,,35.2,43.0088495575,Aba1,2,4
5332,224400,147900,21239L,,33.5,34.1592920354,Aba1,2,4
5811,223875,123875,234105,,25.7410714286,39,(x)ADa,8,9
5759,221157,128659,231609,,24.68,42.6161616162,(x)Aba,8,9
5442,212967,124436,213403,,21.2767857143,27,A-Gbp1,8,9
5797,211066,129180,233503,,21.2767857143,22,Aba1,8,9
5350,216369,127269,212513,,30.990990991,,A-Gbp1,8,9
5761,221375,128125,231709,,28.62,17.202020202,Aba1,8,9
5805,217104,121455,233A,0.720000044,11.0714277959,37.80269836,Aba1,8,9
5702,228549,134089,226A,1.371466668,18.520408551,28.10970041,Aba1,8,9
5356,234600,130100,21258D,,24.7,31.4159292035,Aba1,8,9
5357,234600,130100,21258E,,23.6,32.7433628319,Aba1,8,9
5358,234600,130100,21258F,,23.9,32.5663716814,Aba1,8,9
5360,234100,130500,21258H,,23.9,30.796460177,Aba1,8,9
5361,234100,130500,21258I,,24.5,36.3716814159,Aba1,8,9
5362,234100,130500,21258J,,29.1,37.0796460177,Aba1,8,9
5443,212875,124548,213503,,21.2767857143,34,Aba1,8,9
5853,214121,124922,235808,,19.8,28.0982142857,Aba1,8,9
5680,222573,129844,225A,1.05599994667,14.9489799796,29.50979959,Abp,8,9
5774,227018,129186,232403,,21.2767857143,36,ADa1,8,9
5801,212500,126800,233715,0.55,26.5675675676,,ADa1,8,9
5802,212500,126800,233815,0.63,30.3243243243,,ADa1,8,9
